cluster,text
5.2.0.3.0.1.0.0.0.0,이거 일단 해보시고 다시 접속해보시겠어요
5.2.0.3.0.1.0.1.0.1,다시 해보겠습니다
5.2.0.3.0.1.0.1.0.1,다시 해보겠습니다
5.2.0.3.0.1.0.1.1.0,네 다시 해보겠습니다
5.2.0.3.0.1.0.2.0.0,해보고 다시 문의 드리겠습니다 감사합니다
5.2.0.3.0.1.0.3.0.0,다시 해보겠습니다 감사합니다
5.2.0.3.0.1.1.0.0.0,아니요 알려주시면 제가 다시 등록해보겠습니다
5.2.0.3.0.1.2.0.0.0,알려주신 방법으로 다시 해보겠습니다
5.2.0.3.0.1.2.1.0.0,알겠습니다 감사합니다 다시 해보겠습니다
5.2.0.3.0.1.3.0.0.0,다시 재설정해보겠습니다
5.2.0.3.0.2.0.0.0.0,네 해보시고 어려우시면 다시 문의해주세요 감사합니다
5.2.0.3.0.3.0.0.0.0,아아 넵 알겠습니다 저도 다시 한 번 확인해보겠습니다 도와주셔서 정말 감사합니다
5.2.0.3.0.4.0.0.0.0,넵 감사합니다 해당 파일들로 테스트해보고 다시 회신드리겠습니다
5.2.0.3.0.5.0.0.0.0,아 감사합니다 모바일로 다시 접속해보겠습니다
5.2.0.3.0.6.0.0.0.0,기존 자료 삭제하고 다시 해보겠습니다
5.2.0.3.0.7.0.0.0.0,하나씩 다시 업로드해보겠습니다
5.2.0.3.0.8.0.0.0.0,이 이후 다시 줌에 접속해보시겠어요
5.2.0.3.0.9.0.0.0.0,그냥 집에서 다시 해보겠습니다
5.2.0.3.1.0.0.0.0.0,시도해보고 다시 문의드리겠습니다
5.2.0.3.1.0.0.0.1.0,지금 다시 시도해보시겠어요
5.2.0.3.1.0.0.0.1.1,다시 시도해보시겠어요
5.2.0.3.1.0.0.1.0.0,알겠습니다 다시 시도해보겠습니다 감사합니다
5.2.0.3.1.0.1.0.0.0,해당 계정 로그아웃하고 다시 시도해보시겠어요
5.2.0.3.1.0.1.1.0.0,브라우저의 계정을 로그아웃하고 다시 시도해보시겠어요
5.2.0.3.1.1.0.0.0.0,줌에서 아예 로그아웃을 해보고 다시 시도 해보셔도 자꾸 같은 결과가 나오시는 거죠
5.2.0.4.0.0.0.0.0.0,혹시 이렇게 변경을 시도해보시겠어요
5.2.0.4.1.0.0.0.0.0,아래 방법으로 변경해보시기 바랍니다
5.2.0.4.1.1.0.0.0.0,그 설정에서 변경해보시라고 해주세용
5.2.0.5.0.0.0.0.0.0,넵 확인해보고 연락드리겠습니다
5.2.0.5.0.0.0.0.0.0,넵 확인해보고 연락드리겠습니다
5.2.0.5.0.0.0.0.0.0,넵 확인해보고 연락드리겠습니다
5.2.0.5.1.0.0.0.0.0,확인해보시고 궁금한 사항 있으면 어흥톡이나 유선으로 연락주세요
5.2.0.5.2.0.0.0.0.0,제가 지금 회의가 있어서 오후에 해보고 다시 연락드리겠습니다 확인해주셔서 감사해요
5.2.0.5.3.0.0.0.0.0,강의자료에 업로드된 것이 없다는 말씀이시죠 감사합니다 다시 확인해보고 연락 드리겠습니다
5.2.0.5.4.0.0.0.0.0,답변 감사합니다 해당사항 함께 문의해보고 연락드리겠습니다
5.2.0.5.5.0.0.0.0.0,넵 확인해보시고 혹시 질문사항 더 있으시면 이쪽으로 연락주세요
5.2.0.5.6.0.0.0.0.0,사이트가 갑자기 오류가 발생한 것 같습니다 확인해보고 연락드리겠습니다 불편을 드려 죄송합니다
5.2.0.5.7.0.0.0.0.0,답변해주셔서 감사합니다 확인해보고 추가 문의 있으면 다시 연락 드려도 될까요
5.2.0.5.8.0.0.0.0.0,앗 넵 다시 확인해보고 연락드리겠습니다
5.2.0.5.9.0.0.0.0.0,확인 해보고 연락 드리겠습니다
5.2.0.6.0.0.0.0.0.0,출석 칼럼을 삭제해보시겠어요
5.2.0.6.0.1.0.0.0.0,인터넷 기록 삭제도 해보셨을까요
5.2.0.6.1.0.0.0.0.0,교우님 확인해보니 해당 코스에 채점자로 등록되어있으십니다
5.2.0.6.1.0.0.0.1.0,그렇군요 확인 감사합니다 일 이후 다시 한 번 확인해보겠습니다 좋은 저녁 되세요
5.2.0.6.1.0.0.0.1.1,확인해보니 아직 게스트로 등록이 되어 있습니다
5.2.0.6.1.0.0.0.1.1,아마 그렇다면 게스트로 등록해주셨을 것 같은데요 확인해보겠습니다
5.2.0.6.1.0.0.1.0.0,일정 시간 이후에 다시 확인해보는 것을 권장드립니다
5.2.0.6.1.0.0.1.1.0,일단 이 방법 따라서 해보시겠어요
5.2.0.6.1.0.0.1.1.0,혹시 이 페이지에서 호스트 해보시겠어요
5.2.0.6.1.0.0.1.1.1,아직도 이렇게 떠서 문의드렸는데요 다시 로그인 진행하여 확인해보겠습니다
5.2.0.6.1.0.0.1.1.2,사진을 따라 순서대로 클릭해보시겠어요
5.2.0.6.1.0.0.1.1.3,업로드를 해보시는 방법을 권장드립니다
5.2.0.6.1.0.0.1.1.4,다른 학우 분께서 비슷한 문의를 주신 것이 있어 확인해보니
5.2.0.6.1.0.0.1.1.5,기다려주셔서 감사합니다 해당 코스의 그룹 옵션을 확인해보았을 때 학생 분 스스로 그룹을 나가는 방법은 없습니다
5.2.0.6.1.0.0.1.2.0,학우님 기다려주셔서 감사합니다 따라서 내일 블랙보드 로그인 해서 코스 확인해보시고 그래도 안 보이면 다시 연락주시면 좋을 것 같습니다
5.2.0.6.1.0.0.1.3.0,등록해달라고 요청해보시겠어요
5.2.0.6.1.0.0.2.0.0,친절한 답변에 감사드립니다 다시 확인해보겠습니다
5.2.0.6.1.0.0.2.1.0,관련 매뉴얼 링크를 보내드리오니 확인해보시고 궁금하신 사항 편하게 문의주세요
5.2.0.6.1.0.0.3.0.0,공지사항 혹은 메일을 통해 공지를 확인해보시겠어요
5.2.0.6.1.0.0.3.1.0,조교로 등록을 완료하신 후에 다시 공지사항 생성을 확인해보시면 좋을 것 같습니다
5.2.0.6.1.0.1.0.0.0,클릭해보시겠어요
5.2.0.6.1.0.1.0.1.0,번 클릭해보시겠어요
5.2.0.6.1.0.1.1.0.0,네 확인 해볼께요
5.2.0.6.1.0.1.1.0.0,네 확인해보겠습니다
5.2.0.6.1.0.1.1.0.0,네 확인 해보겠습니다
5.2.0.6.1.0.1.1.0.0,네 확인 해보겠습니다
5.2.0.6.1.0.1.1.0.0,네 확인 해볼게요
5.2.0.6.1.0.1.1.0.0,네 확인해보겠습니다
5.2.0.6.1.0.1.1.0.0,네 확인해볼게요
5.2.0.6.1.0.1.1.0.0,네 확인 해볼게요
5.2.0.6.1.0.1.1.0.0,네 확인해보겠습니다
5.2.0.6.1.0.1.1.0.0,네 확인 해보겠습니다
5.2.0.6.1.0.1.1.1.0,네 알겠습니다 확인 감사합니다 그렇게 해보겠습니다
5.2.0.6.1.0.1.1.2.0,네 확인해보고 답장드리겠습니다
5.2.0.6.1.0.1.1.3.0,네 바로 확인 해보고 알려드리겠습니다
5.2.0.6.1.0.1.1.4.0,네 감사합니다 확인해보겠씁니다
5.2.0.6.1.0.1.1.5.0,네 확인해보니 아직
5.2.0.6.1.0.1.1.6.0,네 일단 확인해볼게요
5.2.0.6.1.0.1.1.7.0,아 네 확인해보니
5.2.0.6.1.0.1.2.0.0,제가 답변해볼게요
5.2.0.6.1.0.1.2.0.0,제가 답변해볼게요
5.2.0.6.1.0.1.2.0.0,제가 답변해볼게요
5.2.0.6.1.0.1.3.0.0,감사합니다 확인해보겠습니다
5.2.0.6.1.0.1.3.0.0,감사합니다 확인해보겠습니다
5.2.0.6.1.0.1.3.0.0,감사합니다 확인해보겠습니다
5.2.0.6.1.0.1.3.0.0,감사합니다 확인해보겠습니다
5.2.0.6.1.0.1.3.0.0,감사합니다 확인해보겠습니다
5.2.0.6.1.0.1.3.0.0,확인해보겠습니다 감사합니다
5.2.0.6.1.0.1.3.0.0,감사합니다 확인해보겠습니다
5.2.0.6.1.0.1.3.1.0,확인해볼게요 도움 감사합니다
5.2.0.6.1.0.1.4.0.0,우선 조금 더 확인해보는동안 기다려주시겠어요
5.2.0.6.1.0.1.4.1.0,아 네 조금 더 확인 해보겠습니다
5.2.0.6.1.0.1.5.0.0,시험 설정 확인해보고 다시 답변드려야될것같아요한번 확인해보고오겠습니닷
5.2.0.6.1.0.1.5.0.1,학생의 학번을 여쭤봐주시면 바로 확인해보겠습니닷
5.2.0.6.1.0.1.5.1.0,블랙보드 내 공지사항을 확인해보셨을까요
5.2.0.6.1.0.1.5.1.1,확인해보니 공지사항에서도 가능하다고 합니다
5.2.0.6.1.0.1.5.2.0,학번과 잘못 된 강좌 알려주시면 확인 해보겠습니다
5.2.0.6.1.0.1.5.2.1,포털 로그인은 되는지 확인해보시겠어요
5.2.0.6.1.0.1.5.3.0,해당 계정으로 들어가 다시 확인해보겠습니다
5.2.0.6.1.0.1.5.3.0,그리고 학번 알려주시면 계정 확인 해보겠습니다
5.2.0.6.1.0.1.5.3.0,계정을 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,포털에서 삭제되었는지 한 번 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,앗 확인해보니 그렇군요
5.2.0.6.1.0.1.5.3.1,확인해보실래요
5.2.0.6.1.0.1.5.3.1,혹시 줌 프로그램이 최신 버전인지 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,pc로 해보겠습니다
5.2.0.6.1.0.1.5.3.1,조교님 계정으로 생성하셨다면 웹페이지에서 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,네 감사합니다 분 정도뒤에 확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,바로 확인해보도록 하겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보시면 좋을 듯합니다
5.2.0.6.1.0.1.5.3.1,블랙보드 앱 말고 사파리 통해 들어가셔서 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,이거 번 확인해보셨냐고 여쭤보면 되지 않을까요
5.2.0.6.1.0.1.5.3.1,확인 해보겠습니다
5.2.0.6.1.0.1.5.3.1,재부팅도 해보셨나요
5.2.0.6.1.0.1.5.3.1,재로그인해서 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,확인해볼께요
5.2.0.6.1.0.1.5.3.1,확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보고 답변 드리겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보고 답변드리도록 하겠습니다
5.2.0.6.1.0.1.5.3.1,확인 해보겠브니다
5.2.0.6.1.0.1.5.3.1,코스 템플릿 권한을 확인 해보겠습니다
5.2.0.6.1.0.1.5.3.1,블랙보드 강의계획서 내에서 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,앗 확인해보니 위임채점이 아닙니다 혼선을 드려서 죄송합니다
5.2.0.6.1.0.1.5.3.1,확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,줌도 잘 보이는데 학생 입장에서 로그인해서확인해볼게요
5.2.0.6.1.0.1.5.3.1,확인해보니 기본으로 되어있더라고요
5.2.0.6.1.0.1.5.3.1,안녕하세요 확인해보니 어제와 달리
5.2.0.6.1.0.1.5.3.1,확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,코스 id 이거 같은데 확인해보고
5.2.0.6.1.0.1.5.3.1,이제 변경했습니다 인클래스 확인해볼게요
5.2.0.6.1.0.1.5.3.1,방금 확인해보았는데 해결됐습니다 정말 감사합니다
5.2.0.6.1.0.1.5.3.1,다 확인 해보려고 하는거 같은데
5.2.0.6.1.0.1.5.3.1,확인해볼게용
5.2.0.6.1.0.1.5.3.1,확인해볼게유
5.2.0.6.1.0.1.5.3.1,확인을 해봐야 되요
5.2.0.6.1.0.1.5.3.1,해보겠습니다
5.2.0.6.1.0.1.5.3.1,도구 온라인 출석 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,번호를 다시 확인해보라고 하는데
5.2.0.6.1.0.1.5.3.1,확인해보니 까지 교육 마감이었네요
5.2.0.6.1.0.1.5.3.1,확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,보내주신 ppt 다시 확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,그러면 원격지원만 해보겠습니다
5.2.0.6.1.0.1.5.3.1,강의 이름 여줘봐주시면 바로확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,확인해보겠슴다
5.2.0.6.1.0.1.5.3.1,처리 완료되었는데 한 번 확인해보시겠어요
5.2.0.6.1.0.1.5.3.1,그렇게 해보겠습니다
5.2.0.6.1.0.1.5.3.1,확인해볼게요
5.2.0.6.1.0.1.5.3.1,확인해보겠슴다
5.2.0.6.1.0.1.5.3.1,게시글 들어가서 확인해보시라고 해주시겠어요
5.2.0.6.1.0.1.5.3.1,안녕하세요 확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,답장 오면 확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,교번학번 받아주시면 확인해보겠습니다
5.2.0.6.1.0.1.5.3.1,잠시 원격지원으로 확인해보아도 괜찮을까요
5.2.0.6.1.0.1.5.3.1,안녕하세요 쌤 방금 확인해보니 코스 줌 메뉴가 숨겨져있었어요
5.2.0.6.1.0.1.5.4.0,교우님 기다려주셔서 감사합니다 직원 선생님께서 확인해보시고 계셨는데 전화번호는 입니다
5.2.0.6.1.0.1.5.5.0,넵 확인해보겠습니다
5.2.0.6.1.0.1.5.5.0,넵 확인해보겠습니다
5.2.0.6.1.0.1.5.5.0,넵 확인해볼게요
5.2.0.6.1.0.1.5.5.1,넵 확인해보니 mb 제한이 있기는 하네요
5.2.0.6.1.0.1.6.0.0,해당 코스 확인해보았을때
5.2.0.6.1.0.1.6.1.0,학번과 코스 이름 알려주시면 확인해보도록 하겠습니다
5.2.0.6.1.0.1.6.1.0,안녕하세요 학우님 학번과 해당 코스 이름 알려주시면 확인해보겠습니다
5.2.0.6.1.0.1.6.1.1,해당 코스와 과제 이름을 알려주시면 확인해보겠습니다
5.2.0.6.1.0.1.7.0.0,제가 확인해보겠습니다
5.2.0.6.1.0.1.7.0.0,제가 확인 해볼께요
5.2.0.6.1.0.1.7.1.0,넵 감사합니다 제가 더 확인해보겠습니다
5.2.0.6.1.0.1.7.2.0,쌤 제가 학생입장에서 확인해볼게요
5.2.0.6.1.0.1.7.3.0,확인 되면 제가 그 코스에 접속 해봐야 할듯요
5.2.0.6.1.0.1.7.4.0,넹 이메일 알려주시면 제가 확인해볼게요
5.2.0.6.1.0.1.7.5.0,쌤 제가 확인해볼게요
5.2.0.6.1.0.1.8.0.0,해보겠습니다 근데
5.2.0.6.1.0.1.8.1.0,아 근데 앞에 문의주신 거 확인해보니
5.2.0.6.1.0.1.9.0.0,새로고침 후 확인해보시겠어요
5.2.0.6.1.0.1.9.1.0,새로고침하셔서 확인해보시겠어요
5.2.0.6.1.1.0.0.0.0,네 맞습니다 apolonohkoreaackr 계정을 확인해보셔야 할 것 같습니다
5.2.0.6.1.1.1.0.0.0,apolonohkoreaackr 계정과 비교해서 확인해보겠습니다
5.2.0.6.2.0.0.0.0.0,koreaackrzoomus 사이트에 들어가셔서 sign 하시고 확인해보시겠어요
5.2.0.6.2.0.0.0.0.0,koreaackrzoomus 사이트에 들어가셔서 sign 하시고 확인해보시겠어요
5.2.0.6.2.1.0.0.0.0,koreaackrzoomus sign 학교 계정 로그인 하셔서 확인해보시기 바랍니다
5.2.0.6.3.0.0.0.0.0,이곳에서 출석 조회 해보시기 바랍니다
5.2.0.6.4.0.0.0.0.0,성함과 학번 말씀해주시면 확인해보겠습니다
5.2.0.6.4.0.1.0.0.0,성함 교번 말씀해주시면 확인해보겠습니다
5.2.0.6.4.1.0.0.0.0,과제명을 말씀해주시면 확인해보겠습니다
5.2.0.6.4.1.1.0.0.0,어떤 과제인지 말씀해주시면 설정을 확인해보고 말씀드리겠습니다
5.2.0.6.4.2.0.0.0.0,하시고 말씀해주시면 다시 학생 입장에서 확인해보겠습니다
5.2.0.6.4.3.0.0.0.0,한 명만이라도 알려주시면 제가 해당 화면 확인해보겠습니다
5.2.0.6.5.0.0.0.0.0,해당 링크 참조해보시겠어요
5.2.0.6.5.0.1.0.0.0,해당 링크에서 이렇게 접속해보시겠어요
5.2.0.6.5.1.0.0.0.0,사파리 브라우저 말고 크롬으로 접속해보시겠어요
5.2.0.6.5.1.1.0.0.0,사파리가 아니라 크롬으로 접속해보시겠어요
5.2.0.6.5.2.0.0.0.0,다른 환경에서 접속해보시겠어요
5.2.0.6.5.3.0.0.0.0,크롬으로 해볼께요
5.2.0.6.5.3.0.0.0.0,크롬으로 해보시겠어요
5.2.0.6.5.4.0.0.0.0,아래 링크로 접속해보시겠어요
5.2.0.6.5.5.0.0.0.0,크롬 브라우저로 접속해보시길 바랍니다
5.2.0.7.0.0.0.0.0.0,혹시 다른 컴퓨터에서도 해보시고
5.2.0.8.0.0.0.0.0.0,이쪽으로 문의한 후에 다시 시도해보라고 해주세요
5.2.0.8.1.0.0.0.0.0,해당 절차 진행 후에 다시 한번 시도해보시겠어요
5.2.0.8.1.1.0.0.0.0,위의 방법으로 쿠키삭제 진행하신 후에 다시 한번 접속시도해보시겠어요
5.2.0.8.1.1.1.0.0.0,위 방법으로 쿠키삭제 진행해보신 후에 다시 한번 시도해보시겠어요
5.2.0.8.1.1.1.1.0.0,위의 방법으로 쿠키삭제 진행 후에 다시 한번 로그인 시도해보시겠어요
5.2.0.8.1.2.0.0.0.0,한번만 더 다시 시도해보시라고 말씀드려보시겠어요
5.2.0.8.1.3.0.0.0.0,그렇다면 크롬 브라우저를 삭제 후 재 설치 해보시기 바랍니다
5.2.0.8.1.4.0.0.0.0,보내드리는 내용처럼 쿠키삭제 진행하신 후에 다시 한번 재생해보시겠어요
5.2.0.8.1.5.0.0.0.0,해당 과정을 따라 쿠키 삭제를 진행하신 후에 다시 접속 시도해보시겠어요
5.2.0.8.2.0.0.0.0.0,이 방법을 시도해보시겠어요
5.2.0.8.2.0.1.0.0.0,넵 감사합니다 말씀해주신 방법으로 시도해보겠습니다
5.2.0.8.2.1.0.0.0.0,위의 말씀대로 시도해보겠습니다
5.2.0.8.3.0.0.0.0.0,해당 과정을 진행해보신 후 공지 사항을 등록해보시겠어요
5.2.0.8.3.0.1.0.0.0,해당 과정을 진행하신 후에 재로그인해보시겠어요
5.2.0.8.3.1.0.0.0.0,위 과정대로 진행해보시겠어요
5.2.0.8.3.1.1.0.0.0,해당 과정도 진행해보시겠어요
5.2.0.8.4.0.0.0.0.0,감사합니다 시도해볼게요
5.2.0.8.4.0.1.0.0.0,아니요 시도해보겠습니다
5.2.0.8.4.0.1.1.0.0,시도해보겠습니다
5.2.0.8.4.1.0.0.0.0,해당 화면에서 시도보기를 클릭해보시겠어요
5.2.0.8.4.2.0.0.0.0,답변 감사합니다 줌 회의가 제대로 작동하는지 테스트해보려고 스마트폰으로 접속을 시도해보았습니다 그런데 잘 되지 않아서 문의드렸습니다
5.2.0.8.4.3.0.0.0.0,pc에서 제출을 시도해보시겠어요
5.2.0.8.5.0.0.0.0.0,쿠키 삭제를 먼저 해보시길 추천드립니다
5.2.0.8.5.1.0.0.0.0,혹은 쿠키 허용삭제를 해보시겠어요
5.2.0.8.5.1.0.1.0.0,혹은 쿠키 허용삭제를 한번 시도해보시겠어요
5.2.0.8.5.1.1.0.0.0,safari 쿠키도 다시 삭제해보시고
5.2.0.9.0.0.0.0.0.0,답변이 늦어서 죄송합니다 묶는 작업 확인해보고 이야기 드리겠습니다
5.2.0.9.0.1.0.0.0.0,업로드된 파일 확인 해보고 이야기 드리겠습니다
5.2.0.9.0.1.1.0.0.0,바로 확인해보고 다시 이야기 드리겠습니다
5.2.0.9.1.0.0.0.0.0,파일은 잘 전달 받았습니다 어떻게 올려야 할지 확인해보고 다시 이야기 드리겠습니다
5.2.1.0.0.0.0.0.0.0,넵 잠시만 기다려주시면 다시 확인해보고 연락드리겠습니다
5.2.1.0.0.1.0.0.0.0,넵 등록 후 연락드리겠습니다 잠시만 기다려주세요
5.2.1.0.0.1.1.1.1.1,넵 확인 후 연락드리겠습니다 잠시만 기다려주세요
5.2.1.0.0.1.1.1.1.1,넵 확인 후 연락드리겠습니다 잠시만 기다려주세요
5.2.1.0.1.0.0.0.0.0,확인 후 회신드리도록 하겠습니다 잠시만 기다려주시면 감사하겠습니다
5.2.1.0.1.0.0.1.0.0,확인 후 회신 드리겠습니다 잠시만 기다려주세요
5.2.1.0.1.0.1.0.0.0,다시 확인 후 회신 드리겠습니다 잠시만 기다려주세요
5.2.1.0.1.0.1.0.0.0,잠시만 기다려주세요 확인 후 다시 회신드리겠습니다
5.2.1.0.1.0.1.1.0.0,잠시만 기다려주세요 확인 후 다시 회신드리도록 하겠습니다
5.2.1.0.1.1.0.0.0.0,해당 코스에서 확인 후 다시 회신드리겠습니다 잠시만 기다려주세요
